Gene ID	Gene Name	ERR2704715	ERR2704716	ERR2704714	ERR2704720	ERR2704719	ERR2704713	ERR2704717	ERR2704718	ERR2704712
ENSG00000256218		0	0	0	0	1	0	0	8	2
ENSG00000256220		0	0	0	0	0	0	0	0	0
ENSG00000256221		0	0	0	0	0	0	0	0	0
ENSG00000256222	MTRNR2L3	1	0	0	0	0	0	0	1	2
ENSG00000256223	ZNF10	149	131	123	104	124	83	140	298	128
ENSG00000256226		0	0	0	0	0	0	0	0	0
ENSG00000256229	ZNF486	83	106	72	62	51	55	114	140	100
ENSG00000256232	LINC02387	2	1	1	0	2	0	0	0	0
ENSG00000256234		2	3	1	0	1	1	3	0	1
ENSG00000256235	SMIM3	279	289	276	383	301	217	274	136	290
ENSG00000256237		0	1	0	1	0	0	0	0	0
ENSG00000256238	SUPT16HP1	4	3	10	8	6	9	19	11	8
ENSG00000256243	RPL7AP3	0	0	1	0	0	0	0	0	0
ENSG00000256249		0	0	0	0	0	0	0	1	0
ENSG00000256250		0	8	2	3	1	3	5	3	0
ENSG00000256254		0	0	1	0	0	0	0	0	0
ENSG00000256256		0	0	0	0	0	0	0	0	0
ENSG00000256257		9	22	7	9	8	14	19	0	25
ENSG00000256258		0	0	0	0	0	0	0	0	0
ENSG00000256259	LINC02425	0	0	0	0	0	0	0	0	0
ENSG00000256262	USP30-AS1	0	4	5	4	1	1	3	0	0
ENSG00000256263	DDX11L8	0	0	4	0	2	0	3	1	0
ENSG00000256268	LINC02454	4	0	3	0	0	1	9	0	3
ENSG00000256269	HMBS	312	305	592	1267	1165	530	384	386	406
ENSG00000256271	CACNA1C-AS2	7	7	4	5	6	11	1	2	5
ENSG00000256273		0	0	0	0	0	0	0	0	0
ENSG00000256274	TAS2R64P	2	0	0	2	0	1	3	7	1
ENSG00000256278		4	7	5	10	6	10	3	4	4
ENSG00000256280	ATP5MGP1	2	3	3	5	2	0	4	0	2
ENSG00000256281		0	0	0	0	0	0	0	0	0
ENSG00000256282		13	15	24	3	3	7	16	29	21
ENSG00000256283	METTL8P1	1	0	0	0	0	0	0	1	0
ENSG00000256285	OSBPL9P5	0	0	0	0	0	0	0	0	0
ENSG00000256286		0	0	0	0	0	0	0	0	0
ENSG00000256287	LINC02398	0	2	2	0	2	0	1	1	4
ENSG00000256288	LINC02617	0	0	0	0	0	0	0	1	0
ENSG00000256292	LINC02376	0	0	0	0	0	0	0	0	0
ENSG00000256293	ATP6V1E1P3	5	4	4	3	5	2	4	0	1
ENSG00000256294	ZNF225	118	130	137	78	117	85	174	212	127
ENSG00000256298		0	0	0	0	0	0	0	0	0
ENSG00000256299		0	5	3	2	0	3	3	3	1
ENSG00000256306		0	0	0	0	0	0	0	0	0
ENSG00000256310	NDUFA5P6	0	0	0	0	0	0	0	0	0
ENSG00000256311		0	0	0	0	0	0	0	0	0
ENSG00000256312		1	0	0	0	0	0	0	0	0
ENSG00000256314		0	0	0	0	0	0	0	0	0
ENSG00000256315		0	0	0	0	0	0	0	1	0
ENSG00000256321		0	0	0	0	0	2	0	3	0
ENSG00000256325		1	0	0	7	2	1	0	0	1
ENSG00000256331	NIFKP3	0	0	0	0	0	0	0	0	0
ENSG00000256338	RPL41P2	11	6	8	4	11	4	3	6	5
ENSG00000256339		0	0	0	0	0	0	0	0	0
ENSG00000256340	ABCC6P1	5	12	12	11	7	5	9	13	12
ENSG00000256341		0	0	0	0	2	0	0	3	1
ENSG00000256343		0	0	0	0	0	0	0	0	0
ENSG00000256346		0	0	0	0	0	0	0	0	0
ENSG00000256347	OR8R1P	0	0	0	0	0	0	0	0	0
ENSG00000256349		0	0	0	0	0	0	0	0	0
ENSG00000256350		0	0	0	0	0	0	0	0	0
ENSG00000256351		2	1	0	0	1	0	0	1	0
ENSG00000256353		0	0	0	0	0	0	0	0	0
ENSG00000256355	NTAN1P3	0	0	0	0	0	0	0	0	0
ENSG00000256356	HSPA8P5	2	1	0	0	0	0	1	0	0
ENSG00000256357		0	0	0	0	0	0	0	0	0
ENSG00000256358	RPL31P57	0	0	0	0	0	0	0	0	0
ENSG00000256361		1	4	1	5	2	2	2	7	1
ENSG00000256362	LINC02375	0	0	0	0	0	0	0	0	0
ENSG00000256364		0	0	0	0	0	0	0	0	0
ENSG00000256371	LRRC34P1	0	0	0	0	0	0	0	0	0
ENSG00000256372		0	0	0	0	0	0	0	0	0
ENSG00000256374	PPIAL4D	0	0	0	0	0	0	0	0	0
ENSG00000256377		0	6	3	0	5	2	1	2	1
ENSG00000256378		0	0	0	0	0	0	0	0	0
ENSG00000256379	TRAV8-5	0	0	0	0	0	0	0	0	0
ENSG00000256381		2	0	1	0	0	1	1	0	0
ENSG00000256385	UBE2NP1	0	0	0	0	0	0	0	0	0
ENSG00000256389		0	0	0	0	0	0	0	0	0
ENSG00000256393	RPL41P5	24	15	18	22	20	20	19	19	16
ENSG00000256394	ASIC5	0	0	0	0	0	0	0	0	0
ENSG00000256399		0	0	0	0	0	0	0	0	0
ENSG00000256400		1	0	0	0	0	0	0	0	0
ENSG00000256403		0	0	0	0	0	0	0	0	1
ENSG00000256407		0	0	0	1	0	0	1	0	0
ENSG00000256417		0	0	1	0	3	0	0	0	0
ENSG00000256420	OSBPL9P4	0	0	0	0	0	0	0	0	0
ENSG00000256422	LINC02552	0	0	0	0	1	0	0	0	0
ENSG00000256424	LINC02414	0	0	0	0	0	0	0	0	0
ENSG00000256427		1	7	1	2	3	0	4	1	1
ENSG00000256433		17	4	7	1	2	1	22	24	12
ENSG00000256436	TAS2R31	11	9	10	11	7	5	13	23	21
ENSG00000256440		0	0	0	0	0	0	0	0	0
ENSG00000256441	DNAJB6P5	0	0	0	0	0	0	0	0	0
ENSG00000256442		0	1	0	0	1	0	1	0	2
ENSG00000256443		1	2	2	8	5	1	1	2	3
ENSG00000256448		1	0	0	3	2	1	0	1	1
ENSG00000256450		0	0	0	0	0	0	0	0	0
ENSG00000256452		9	13	20	6	1	4	20	4	21
ENSG00000256453	DND1	0	0	0	0	0	0	0	0	0
ENSG00000256458		0	0	0	1	0	0	0	0	1
ENSG00000256462		0	0	0	0	0	0	0	0	0
ENSG00000256463	SALL3	97	112	355	330	309	163	167	109	506
ENSG00000256464	YWHABP2	1	1	8	3	1	2	3	8	6
ENSG00000256465		0	0	0	0	0	0	0	0	0
ENSG00000256469		0	0	0	0	0	0	0	0	0
ENSG00000256473		0	0	0	0	0	0	0	3	0
ENSG00000256474	TRAV11	0	0	0	0	0	0	0	0	0
ENSG00000256480		0	0	0	0	0	0	0	0	0
ENSG00000256481		0	4	0	0	2	2	6	2	0
ENSG00000256482		0	0	1	1	1	0	2	4	1
ENSG00000256484		0	0	0	1	0	0	0	1	0
ENSG00000256494	LINC02825	0	0	0	0	0	0	0	0	0
ENSG00000256496		0	0	0	0	0	0	0	0	0
ENSG00000256499	LINC02468	0	1	0	3	0	0	1	3	1
ENSG00000256500		0	0	0	0	0	0	0	0	0
ENSG00000256502		0	0	0	0	0	0	0	0	0
ENSG00000256504		0	0	0	0	1	0	0	0	0
ENSG00000256508	MRGPRF-AS1	5	3	12	1	4	2	6	4	3
ENSG00000256512		0	0	0	0	0	0	0	0	0
ENSG00000256513		0	0	0	0	0	0	0	1	0
ENSG00000256514		0	0	0	0	0	0	0	0	0
ENSG00000256518	FOLR1P1	0	0	0	0	0	0	0	0	0
ENSG00000256525	POLG2	300	297	299	278	299	232	387	395	355
ENSG00000256533		5	2	1	3	1	1	3	1	6
ENSG00000256537	SMIM10L1	342	358	266	258	340	242	450	265	363
ENSG00000256538		2	4	0	0	1	0	2	2	1
ENSG00000256540		8	1	15	2	3	9	10	8	10
ENSG00000256542		1	1	2	0	1	0	4	7	2
ENSG00000256546		12	20	39	32	28	15	29	17	46
ENSG00000256551	LINC02369	0	0	0	0	0	0	0	0	0
ENSG00000256552		1	4	0	0	2	0	0	10	2
ENSG00000256553	TRAV1-2	0	0	0	0	0	0	0	0	0
ENSG00000256557		0	0	0	0	0	0	0	0	0
ENSG00000256560	LINC01486	0	0	0	0	0	0	0	0	0
ENSG00000256563	NANOGNBP2	1	0	0	0	0	1	0	1	0
ENSG00000256564		1	0	0	0	1	0	0	1	2
ENSG00000256566		0	0	0	0	0	0	0	1	0
ENSG00000256568		5	5	3	3	0	3	4	0	2
ENSG00000256569		0	0	0	0	0	0	0	0	0
ENSG00000256571		0	0	0	0	0	0	0	0	0
ENSG00000256574	OR13A1	8	8	3	6	2	5	2	0	5
ENSG00000256576	LINC02361	9	10	8	4	3	3	9	16	9
ENSG00000256577	SLC6A12-AS1	0	0	0	0	0	0	1	3	0
ENSG00000256581	NLRP9P1	0	0	0	0	0	0	0	2	1
ENSG00000256582	LINC02390	1	0	1	0	0	0	0	0	0
ENSG00000256588		2	0	1	2	0	1	0	1	2
ENSG00000256589	ENPP7P5	0	0	0	0	3	0	0	4	0
ENSG00000256590	TRDV3	0	0	0	0	1	0	0	0	0
ENSG00000256591		17	13	7	7	10	4	12	12	15
ENSG00000256594		19	35	54	27	20	30	40	36	43
ENSG00000256596		1	1	6	1	2	1	1	1	0
ENSG00000256597	LINC02393	0	0	0	0	0	0	0	0	0
ENSG00000256603		0	0	0	0	0	0	0	0	0
ENSG00000256609		2	4	1	1	1	3	2	0	4
ENSG00000256612	CYP2B7P	13	6	3	18	5	2	4	8	6
ENSG00000256614	AK6P1	0	0	0	0	0	0	0	0	0
ENSG00000256615		0	0	0	0	0	0	0	0	0
ENSG00000256616		7	14	16	12	7	12	15	54	7
ENSG00000256618	MTRNR2L1	0	1	0	0	0	0	0	0	0
ENSG00000256625		0	0	0	1	0	0	1	2	0
ENSG00000256626		0	0	0	0	0	0	0	0	0
ENSG00000256627		0	0	0	0	0	0	0	0	0
ENSG00000256628	ZBTB11-AS1	19	20	7	20	13	16	22	25	23
ENSG00000256630		0	0	0	0	0	0	0	0	0
ENSG00000256632		0	0	0	0	0	0	0	0	0
ENSG00000256633	PDE2A-AS2	1	0	2	1	0	1	0	0	0
ENSG00000256637	LINC01965	0	0	0	0	0	0	0	0	0
ENSG00000256640		0	0	0	0	0	0	0	0	1
ENSG00000256642	LINC00273	0	0	0	0	0	0	0	0	0
ENSG00000256643	LINC02441	0	0	0	0	0	0	0	0	0
ENSG00000256646		1	0	0	0	0	3	2	1	1
ENSG00000256650	RERG-IT1	0	0	0	1	0	0	3	9	3
ENSG00000256651		1	0	0	0	0	0	4	3	2
ENSG00000256654		6	1	1	4	5	0	1	41	5
ENSG00000256657		0	0	0	0	0	0	0	0	0
ENSG00000256658		0	0	0	0	0	0	0	0	0
ENSG00000256659	LINC02368	0	0	0	0	0	0	0	0	0
ENSG00000256660	CLEC12B	0	0	0	0	0	0	0	0	0
ENSG00000256661	A2ML1-AS1	1	0	0	0	0	0	0	0	0
ENSG00000256663		4	8	16	27	15	20	4	49	19
ENSG00000256664		0	0	0	0	0	0	0	0	0
ENSG00000256667	KLRA1P	41	56	43	51	44	29	48	124	62
ENSG00000256670		0	0	1	0	0	0	0	0	0
ENSG00000256671	LIMS4	0	1	0	0	0	0	0	0	0
ENSG00000256672	LINC02455	11	17	15	2	2	4	4	0	1
ENSG00000256673		16	45	39	20	36	38	26	136	74
ENSG00000256674		3	0	0	0	1	2	3	1	5
ENSG00000256678		0	1	0	0	0	0	2	2	0
ENSG00000256681	MIX23P5	0	0	0	0	0	0	0	0	0
ENSG00000256682		0	2	0	1	0	0	2	1	2
ENSG00000256683	ZNF350	131	118	161	51	70	58	197	153	129
ENSG00000256684	LINC02737	0	0	0	0	0	0	0	0	0
ENSG00000256686		0	0	0	0	0	0	0	1	0
ENSG00000256690		3	3	4	1	8	1	2	7	6
ENSG00000256691		0	0	0	0	0	0	0	0	0
ENSG00000256694		3	11	10	6	3	4	7	8	3
ENSG00000256695		0	0	0	0	0	0	0	0	0
ENSG00000256699	TMEM132D-AS2	0	0	0	0	0	0	0	0	0
ENSG00000256704	ENTR1P1	0	0	0	0	0	0	0	0	0
ENSG00000256705		2	10	5	2	3	3	8	0	5
ENSG00000256706		1	0	0	0	0	0	0	0	1
ENSG00000256708		0	0	0	0	0	0	0	0	0
ENSG00000256709	CSGALNACT2P2	0	0	0	0	0	0	0	0	0
ENSG00000256712		0	3	0	1	2	0	1	0	1
ENSG00000256713	PGA5	3	0	2	1	6	0	0	10	1
ENSG00000256714		1	0	0	0	0	0	0	0	0
ENSG00000256717	LINC02698	0	0	0	0	0	0	0	0	0
ENSG00000256720	BTG1P1	1	2	6	1	2	0	3	4	2
ENSG00000256721	CACNA1C-IT3	0	0	0	0	0	1	0	0	2
ENSG00000256723		2	1	0	0	0	1	0	1	1
ENSG00000256732		0	0	0	0	0	0	0	0	0
ENSG00000256733		0	0	0	0	0	0	0	0	0
ENSG00000256734		0	0	0	0	0	0	0	1	0
ENSG00000256737	RBBP4P5	0	0	0	0	0	0	0	0	0
ENSG00000256739		0	0	0	0	0	0	0	0	1
ENSG00000256742	KDM2B-DT	5	13	5	10	7	5	13	7	16
ENSG00000256745	ARPC3P3	50	37	61	49	75	32	49	42	60
ENSG00000256746	MADD-AS1	2	1	8	0	2	5	12	5	7
ENSG00000256747		0	0	2	0	0	0	0	0	0
ENSG00000256748		0	0	0	0	0	0	0	0	0
ENSG00000256750	LINC02423	0	0	0	0	0	0	0	0	0
ENSG00000256751	PLBD1-AS1	5	8	3	1	2	10	9	2	3
ENSG00000256752	HPRT1P3	0	0	0	0	0	0	0	0	0
ENSG00000256756	TIMM17BP1	0	0	0	0	0	0	0	0	0
ENSG00000256757		0	0	0	1	0	0	0	0	0
ENSG00000256762	STH	0	0	0	0	0	0	0	0	0
ENSG00000256769	CACNA1C-AS3	2	0	0	0	1	0	0	1	1
ENSG00000256771	ZNF253	142	227	129	87	92	118	208	239	198
ENSG00000256774		0	0	0	0	0	0	0	0	0
ENSG00000256777	PDCL3P7	0	0	0	0	0	0	0	0	0
ENSG00000256779		0	0	1	0	1	0	1	1	0
ENSG00000256783		0	0	0	0	0	0	0	0	0
ENSG00000256789		0	1	0	0	0	0	1	2	0
ENSG00000256797	KLRF2	0	1	0	0	0	0	0	0	0
ENSG00000256799		0	0	1	0	0	0	0	1	0
ENSG00000256802		5	6	6	4	3	4	14	16	13
ENSG00000256803		0	0	0	0	0	0	0	0	0
ENSG00000256804		0	0	0	0	0	0	0	0	0
ENSG00000256806	C17orf100	55	37	47	28	36	28	53	131	60
ENSG00000256810		0	0	0	0	0	0	1	0	0
ENSG00000256811		0	0	0	0	0	0	0	0	0
ENSG00000256812	CAPNS2	1	0	0	0	0	0	1	1	0
ENSG00000256813		0	0	0	0	0	0	0	0	0
ENSG00000256814		0	0	0	0	0	0	0	0	0
ENSG00000256817	TPT1P12	0	0	0	0	0	0	0	0	0
ENSG00000256824		0	0	1	0	0	0	3	1	2
ENSG00000256825		0	0	0	0	0	0	0	0	0
ENSG00000256826	ATP5MFP4	2	0	0	0	1	0	1	2	2
ENSG00000256827		1	9	7	9	3	8	4	8	1
ENSG00000256835		0	0	0	0	0	0	0	0	0
ENSG00000256837	CACNA1C-IT1	3	2	1	0	0	3	5	0	1
ENSG00000256843		1	0	0	0	0	0	0	0	0
ENSG00000256844	MEF2BNBP1	0	0	0	0	0	0	0	0	0
ENSG00000256847	CCND2P1	0	0	0	0	0	0	0	0	0
ENSG00000256849	TCP1P3	0	0	2	0	0	0	0	0	0
ENSG00000256851		0	0	0	0	0	0	0	0	0
ENSG00000256852	KNOP1P1	0	0	0	0	0	0	0	0	0
ENSG00000256861		0	0	0	0	0	0	0	0	0
ENSG00000256862	PARP11-AS1	0	1	2	0	2	4	6	6	0
ENSG00000256863		0	0	0	0	0	0	0	0	0
ENSG00000256870	SLC5A8	0	0	0	0	0	0	0	0	0
ENSG00000256875		0	0	0	0	0	0	0	0	0
ENSG00000256879		1	0	2	1	1	0	0	0	1
ENSG00000256884		0	0	0	0	0	0	0	0	0
ENSG00000256888	LINC02366	0	0	0	0	0	0	0	0	1
ENSG00000256892	MTRNR2L7	0	0	0	0	0	0	0	0	0
ENSG00000256894		1	6	0	1	0	0	5	1	2
ENSG00000256896	PSMC1P8	0	0	0	0	0	0	0	0	0
ENSG00000256897		4	7	0	6	3	9	3	3	12
ENSG00000256898	ARPC3P4	1	7	2	3	3	2	4	10	7
ENSG00000256902	IQSEC3P1	2	3	2	3	2	1	4	4	3
ENSG00000256904	A2ML1-AS2	0	0	0	0	0	0	0	0	0
ENSG00000256906	LINC02419	0	0	0	1	0	0	0	0	0
ENSG00000256912	GCNAP1	1	0	2	1	0	0	0	0	0
ENSG00000256913		1	2	1	1	0	0	1	1	0
ENSG00000256915		0	0	0	0	0	0	0	0	0
ENSG00000256916		0	0	0	0	0	0	0	0	0
ENSG00000256917		0	0	0	0	0	0	0	0	0
ENSG00000256922		0	0	0	0	0	0	0	0	0
ENSG00000256923		0	0	0	0	0	0	0	0	0
ENSG00000256925	ADGRA1-AS1	0	0	0	0	0	0	0	7	0
ENSG00000256928		0	0	0	0	0	0	0	0	0
ENSG00000256937	KRT17P8	2	2	1	0	0	4	1	0	1
ENSG00000256940	PPP1R14B-AS1	3	1	0	2	0	2	0	2	5
ENSG00000256943		0	1	1	3	1	0	0	8	2
ENSG00000256944		0	0	0	0	0	0	0	1	0
ENSG00000256947		0	2	1	0	0	2	0	0	0
ENSG00000256948		0	0	0	0	0	0	0	1	0
ENSG00000256950		1	5	1	1	3	1	3	4	1
ENSG00000256951		0	3	2	2	1	0	0	1	1
ENSG00000256955		0	1	0	0	0	0	0	0	0
ENSG00000256963		0	0	0	0	0	0	0	0	0
ENSG00000256966		0	0	0	0	0	0	0	0	0
ENSG00000256967		14	12	18	9	18	16	5	106	18
ENSG00000256968	SNRPEP2	0	1	0	0	0	0	0	2	1
ENSG00000256969		0	0	0	0	0	0	0	0	0
ENSG00000256971	LINC00508	0	0	0	0	0	0	0	0	0
ENSG00000256972		0	0	0	0	0	2	0	0	0
ENSG00000256973		17	39	25	26	14	17	23	27	19
ENSG00000256975		1	0	0	0	0	0	0	0	0
ENSG00000256977	LIMS3	0	0	0	0	0	0	0	0	0
ENSG00000256980	KHDC1L	0	0	0	0	0	0	1	0	0
ENSG00000256981		1	1	1	0	0	0	1	2	0
ENSG00000256982		0	0	0	0	0	0	0	1	0
ENSG00000256984		3	3	0	4	4	3	4	10	1
ENSG00000256986		0	0	0	0	0	0	0	0	0
ENSG00000256987		0	0	1	0	0	0	0	0	1
ENSG00000256988		0	0	0	0	0	0	0	1	0
ENSG00000256994	LINC02378	0	0	0	0	0	0	0	0	0
ENSG00000256995		0	0	0	1	2	2	0	3	0
ENSG00000257000		0	0	0	0	0	0	0	0	0
ENSG00000257002		0	0	3	0	0	0	0	0	1
ENSG00000257004		0	0	0	1	0	0	0	0	0
ENSG00000257005		0	0	1	1	0	0	1	1	1
ENSG00000257008	GPR142	4	6	2	2	2	0	0	5	0
ENSG00000257009		0	0	0	0	0	0	0	0	0
ENSG00000257012		0	0	0	0	0	0	0	0	0
ENSG00000257016	SLC25A39P2	0	0	0	0	0	0	0	0	0
ENSG00000257017	HP	9	1	4	1	2	4	5	1	8
ENSG00000257021	HSPE1P20	0	0	0	0	0	0	0	0	0
ENSG00000257022		0	3	0	2	0	1	1	0	1
ENSG00000257023		0	0	0	1	0	0	0	0	0
ENSG00000257025		0	0	0	0	0	0	0	0	0
ENSG00000257027		51	104	37	41	58	42	74	66	61
ENSG00000257035		0	0	0	0	0	0	0	0	0
ENSG00000257037	RARS1P1	0	0	0	0	0	0	0	0	0
ENSG00000257038		4	3	9	7	3	1	2	8	3
ENSG00000257042		0	0	0	0	0	0	0	2	1
ENSG00000257043	SRSF3P1	3	0	0	1	0	0	0	1	0
ENSG00000257045		0	0	0	0	0	0	0	3	0
ENSG00000257046	SLCO1B3-SLCO1B7	0	0	0	0	0	0	0	0	0
ENSG00000257048	LINC02417	0	2	0	0	0	0	1	3	0
ENSG00000257052		1	0	2	13	7	2	3	2	0
ENSG00000257053		0	0	0	0	0	0	0	0	0
ENSG00000257056	LINC02282	0	0	0	0	0	0	0	0	0
ENSG00000257057	C11orf97	0	0	0	0	0	0	0	0	0
ENSG00000257058		12	5	6	1	1	2	2	9	2
ENSG00000257060		0	0	0	0	0	0	0	3	0
ENSG00000257062		0	0	0	0	0	0	0	0	0
ENSG00000257065		0	1	0	0	1	0	3	0	1
ENSG00000257067	LINC02703	0	0	0	0	0	0	0	1	0
ENSG00000257069	KCNK4-TEX40	0	0	0	0	0	0	0	0	0
ENSG00000257070		1	0	0	2	0	0	2	0	1
ENSG00000257074	RPL29P33	0	0	0	1	1	1	0	1	0
ENSG00000257075	RPEP6	0	0	0	0	0	0	0	0	0
ENSG00000257078		0	0	0	0	0	0	0	0	1
ENSG00000257083		0	0	0	0	0	0	1	1	0
ENSG00000257084	MIR200CHG	0	0	0	0	0	0	0	3	0
ENSG00000257086		6	8	7	5	7	2	2	2	5
ENSG00000257087		0	0	0	0	0	0	0	0	0
ENSG00000257093	DENND11	327	530	454	386	303	394	517	641	485
ENSG00000257094		0	0	0	0	0	0	0	0	0
ENSG00000257095		0	0	0	0	0	0	0	0	0
ENSG00000257096		0	0	0	0	0	0	0	0	0
ENSG00000257097	CLIP1-AS1	0	0	0	0	0	0	0	0	2
ENSG00000257101	LRRC37A13P	0	2	1	1	0	2	1	0	0
ENSG00000257103	LSM14A	1428	1775	1500	1646	1593	1570	1936	1838	1740
ENSG00000257105		0	0	0	0	0	0	1	0	0
ENSG00000257108	NHLRC4	20	3	32	34	31	13	8	26	18
ENSG00000257109	OR4F28P	0	0	0	0	0	0	0	0	0
ENSG00000257113		0	0	0	0	0	0	0	0	0
ENSG00000257114	LINC02450	1	0	0	0	0	0	1	0	1
ENSG00000257115	OR11H12	0	0	0	0	0	0	0	0	0
ENSG00000257119	EEF1B2P4	0	0	0	0	0	0	0	0	0
ENSG00000257120		0	0	0	0	0	0	0	0	0
ENSG00000257121		0	0	0	1	0	2	1	0	2
ENSG00000257122	RRN3P3	79	106	83	73	85	72	83	54	103
ENSG00000257124		0	0	0	0	0	0	0	0	0
ENSG00000257125	KRT127P	0	0	0	0	0	0	0	0	0
ENSG00000257126	FOXG1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000257127	CLLU1	0	0	0	3	1	0	0	0	0
ENSG00000257128		0	0	0	0	0	0	0	0	0
ENSG00000257129		0	0	0	0	0	0	0	0	0
ENSG00000257135	ODC1-DT	3	9	3	19	10	7	7	9	16
ENSG00000257137	LINC02874	0	0	0	0	0	0	0	0	0
ENSG00000257138	TAS2R38	0	0	0	0	0	0	0	0	0
ENSG00000257139	LINC02821	0	3	0	1	0	0	0	0	0
ENSG00000257141		0	0	0	0	0	0	1	0	0
ENSG00000257142		0	0	0	0	0	0	0	0	0
ENSG00000257146		0	0	2	0	0	0	0	0	0
ENSG00000257150	PGAM1P5	15	20	14	6	0	4	22	2	20
ENSG00000257151		465	587	316	410	448	399	593	206	595
ENSG00000257155		0	0	0	0	0	0	0	0	0
ENSG00000257156		0	0	3	1	0	0	0	0	0
ENSG00000257157		0	0	0	0	0	0	0	0	0
ENSG00000257159		0	0	0	0	0	1	0	2	0
ENSG00000257162	MED15P6	0	0	0	0	0	0	0	0	0
ENSG00000257164	LINC02451	0	0	0	0	0	0	0	0	0
ENSG00000257165		0	0	0	0	0	0	0	0	0
ENSG00000257167	TMPO-AS1	53	21	43	26	22	27	52	56	65
ENSG00000257169		0	0	0	0	0	0	0	0	0
ENSG00000257171		0	0	0	0	0	0	0	0	0
ENSG00000257173	AK6P2	0	0	0	0	0	0	0	0	0
ENSG00000257175		6	6	2	2	3	4	3	2	5
ENSG00000257176		12	37	9	8	8	6	21	29	16
ENSG00000257178		0	1	0	1	0	2	0	0	1
ENSG00000257179	HMGN2P6	1	1	1	1	3	2	1	1	0
ENSG00000257180		0	0	0	0	0	0	0	1	0
ENSG00000257181		0	0	0	0	0	0	0	0	0
ENSG00000257183		0	0	0	0	0	0	0	0	0
ENSG00000257184		0	0	0	0	0	0	0	0	0
ENSG00000257185	LINC02293	0	0	0	0	0	0	0	0	0
ENSG00000257191		0	0	0	0	0	0	0	0	0
ENSG00000257193	LINC02385	0	0	0	0	0	0	0	0	0
ENSG00000257194		0	0	0	1	0	0	0	1	0
ENSG00000257195	HNRNPA1P50	1	1	3	0	1	0	0	2	2
ENSG00000257198	FAM205BP	1	0	0	0	0	2	1	1	0
ENSG00000257199		0	0	0	0	0	0	0	0	0
ENSG00000257202		0	0	0	0	0	0	0	0	0
ENSG00000257207		0	0	0	0	0	0	0	0	0
ENSG00000257210	NACAP8	0	4	0	2	2	0	1	1	1
ENSG00000257218	GATC	231	190	208	186	189	175	222	345	250
ENSG00000257219	LNCOG	0	1	1	2	0	0	0	1	0
ENSG00000257220	PRXL2AP1	0	0	0	0	0	0	0	0	0
ENSG00000257221		3	0	3	1	2	2	0	0	4
ENSG00000257222		1	1	0	1	1	1	0	1	0
ENSG00000257224		0	0	0	0	0	0	0	0	0
ENSG00000257225		2	1	4	3	1	0	6	7	9
ENSG00000257226		2	0	0	0	0	0	0	0	0
ENSG00000257228		0	0	0	0	0	0	0	0	0
ENSG00000257230	LINC02448	0	0	0	0	0	0	0	0	0
ENSG00000257231	DYNLL1P4	4	1	0	4	4	1	4	4	1
ENSG00000257235		0	0	0	0	0	0	0	0	0
ENSG00000257237		0	0	0	0	0	0	0	0	0
ENSG00000257239		0	0	0	0	0	0	0	0	0
ENSG00000257241		0	16	2	0	3	0	3	0	2
ENSG00000257242	LINC01619	9	8	8	6	7	0	1	5	4
ENSG00000257243	PARK7P1	15	6	10	9	1	6	20	8	17
ENSG00000257246	PHBP19	4	0	3	2	3	6	7	8	11
ENSG00000257252		12	23	14	10	13	17	20	4	1
ENSG00000257253		0	0	0	0	0	0	0	0	0
ENSG00000257254		0	0	0	0	0	0	0	0	0
ENSG00000257256		0	0	0	0	0	0	0	0	0
ENSG00000257258		0	0	0	0	0	0	0	2	0
ENSG00000257259	LINC02388	1	0	0	0	0	0	1	7	2
ENSG00000257261		31	27	40	44	40	24	42	15	36
ENSG00000257262		0	0	0	0	0	0	0	1	0
ENSG00000257264		0	0	0	0	0	0	0	0	0
ENSG00000257265		0	0	0	0	0	0	0	0	0
ENSG00000257267	ZNF271P	366	350	337	324	348	308	573	442	408
ENSG00000257268		0	0	0	0	0	0	0	0	0
ENSG00000257270		104	88	95	90	116	84	105	172	111
ENSG00000257271	KIRREL3-AS1	0	2	0	0	0	0	0	1	2
ENSG00000257272		0	1	0	0	0	0	1	1	1
ENSG00000257275		0	0	0	0	0	0	0	2	0
ENSG00000257277		0	0	0	0	0	0	0	0	0
ENSG00000257279		26	24	4	2	4	18	16	8	5
ENSG00000257281		0	0	0	0	0	0	0	0	0
ENSG00000257283		2	5	4	6	0	5	9	1	3
ENSG00000257284		0	0	0	0	0	0	0	0	0
ENSG00000257285		9	11	22	8	8	12	12	25	32
ENSG00000257286		0	0	0	0	0	0	0	0	0
ENSG00000257287	H3P35	0	0	0	0	0	0	0	0	0
ENSG00000257288		0	0	0	0	0	0	0	0	0
ENSG00000257289		0	0	0	0	0	0	0	0	0
ENSG00000257292		0	0	0	0	0	0	0	0	0
ENSG00000257294		0	0	0	0	0	0	0	0	0
ENSG00000257296		0	0	0	0	0	0	0	0	0
ENSG00000257298		11	17	10	25	12	24	5	25	18
ENSG00000257300	HAUS8P1	0	0	0	0	0	0	0	0	0
ENSG00000257302	FAHD2P1	0	0	0	7	5	0	0	0	0
ENSG00000257303		14	6	4	6	8	2	8	20	5
ENSG00000257307		0	0	0	0	2	0	0	2	1
ENSG00000257308		0	0	0	0	0	0	0	0	0
ENSG00000257310		0	0	0	0	0	0	0	0	0
